Station,Soil_2,PARCUM,Total_Pre_all_CS,Total_EP_all_CS,Total_Ref_ET_all_CS,Total_Rice_CWR_all_CS,Total_IWR_all_CS,Mean_Ari_Index_all_CS,Num_DD,Number_DS,Mean_lenght_DS,Max_lenght_DS,Num_WD,Number_WS,Mean_Intensity,Mean_lenght_WS,Max_lenght_WS,Num_HD_Tmax,Num_HW_Tmax,Mean_lenght_HW_Tmax,Max_lenght_HW_Tmax,Num_HD_Tmin,Num_HW_Tmin,Mean_lenght_HW_Tmin,Max_lenght_HW_Tmin,Yield
4_Huila_Villavieja,Sandy_Clay_Loam,461.59,807.7,217.138,723.703,813.375,596.237,1.062,77,4,14,25,40,4,19.876,5,11,7,0,0,0,19,2,4,6,6206.8
4_Huila_Villavieja,Sandy_Clay_Loam,469.9,719.3,194.397,735.299,826.005,631.608,0.967,81,4,16,35,36,4,19.876,5,11,12,0,0,0,22,3,4,6,6100.9
4_Huila_Villavieja,Sandy_Clay_Loam,484.04,646.8,176.871,748.503,840.794,663.923,0.892,85,4,17,40,33,4,19.876,5,11,16,1,5,5,24,3,4,6,6462.9
4_Huila_Villavieja,Sandy_Clay_Loam,431.04,545.3,152.561,697.365,785.782,633.221,0.754,85,8,8,13,31,3,24.744,3,4,13,1,5,5,49,6,5,10,5698.7
4_Huila_Villavieja,Sandy_Clay_Loam,436.96,447.7,128.626,694.509,785.531,656.905,0.607,88,8,8,13,27,2,26.767,3,3,13,1,5,5,49,7,5,10,5863.4
4_Huila_Villavieja,Sandy_Clay_Loam,446.63,442,130.433,695.476,787.619,657.186,0.601,88,8,8,13,27,2,26.767,3,3,14,2,4,5,51,8,4,10,5852.2
4_Huila_Villavieja,Sandy_Clay_Loam,458.08,467.4,170.095,728.084,817.749,647.654,0.584,81,5,10,17,36,4,11.196,4,6,14,1,4,4,22,1,3,3,6264.7
4_Huila_Villavieja,Sandy_Clay_Loam,465.44,403.7,150.771,730.225,823.069,672.298,0.518,83,6,10,17,33,4,11.196,4,6,18,3,4,4,26,1,3,3,6185.1
4_Huila_Villavieja,Sandy_Clay_Loam,482.6,310.2,131.876,749.986,845.322,713.446,0.39,86,7,10,17,31,3,5.861,4,6,27,5,4,6,31,2,4,4,6255.5
4_Huila_Villavieja,Sandy_Clay_Loam,443.24,410.9,160.916,708.847,798.072,637.156,0.573,80,5,11,18,36,3,8.681,6,9,28,4,6,9,48,6,4,6,5870.1
4_Huila_Villavieja,Sandy_Clay_Loam,463.87,359.5,147.266,725.505,817.54,670.274,0.491,82,5,11,18,34,3,8.681,6,9,37,5,6,9,52,7,5,6,5890
4_Huila_Villavieja,Sandy_Clay_Loam,474.9,338.7,141.699,732.909,828.232,686.533,0.469,85,6,10,18,31,2,9.439,6,9,41,5,7,9,53,8,4,6,5886.4
4_Huila_Villavieja,Sandy_Clay_Loam,444.86,933.2,260.386,710.167,800.219,539.833,1.197,64,4,6,6,51,7,22.545,4,10,7,0,0,0,18,1,3,3,6037.5
4_Huila_Villavieja,Sandy_Clay_Loam,459.47,917.2,260.711,724.586,815.99,555.279,1.143,65,4,6,7,51,7,21.53,4,10,6,0,0,0,15,0,0,0,6390.5
4_Huila_Villavieja,Sandy_Clay_Loam,467.59,956.7,268.974,722.653,816.739,547.765,1.228,64,4,6,7,51,7,21.53,4,10,5,0,0,0,12,0,0,0,6549.3
4_Huila_Villavieja,Sandy_Clay_Loam,441.33,353.1,125.92,733.308,823.468,697.548,0.453,91,6,11,22,25,2,7.1,4,4,26,1,8,8,39,6,4,8,6013.3
4_Huila_Villavieja,Sandy_Clay_Loam,469.49,356.3,136.278,744.428,837.22,700.942,0.453,88,5,12,22,28,2,7.1,4,4,29,2,8,9,42,7,4,8,6446
4_Huila_Villavieja,Sandy_Clay_Loam,492.95,352.2,136.516,747.22,843.99,707.474,0.448,89,5,12,22,27,2,8.61,4,5,31,2,8,9,44,7,4,8,6691.6
4_Huila_Villavieja,Sandy_Clay_Loam,474.48,537.8,195.34,752.569,844.515,649.175,0.669,75,5,9,15,42,5,11.36,5,6,41,2,9,13,40,3,4,4,6092.7
4_Huila_Villavieja,Sandy_Clay_Loam,491.86,480.7,175.543,774.442,868.065,692.522,0.6,81,6,9,15,37,4,11.637,4,5,48,2,14,24,43,4,4,4,6499.4
4_Huila_Villavieja,Sandy_Clay_Loam,499.64,482.9,164.883,781.555,878.439,713.556,0.616,84,6,10,16,34,4,11.902,4,5,53,3,12,27,46,5,4,5,6364
4_Huila_Villavieja,Sandy_Clay_Loam,409.34,533.9,146.02,697.951,784.706,638.686,0.704,89,9,8,17,26,1,25.975,4,4,18,2,6,6,55,8,4,6,5666
4_Huila_Villavieja,Sandy_Clay_Loam,422.97,442.4,129.73,707.959,796.927,667.197,0.568,90,9,9,15,25,1,25.975,4,4,20,2,6,7,52,7,4,6,5954
4_Huila_Villavieja,Sandy_Clay_Loam,439.91,457,139.619,706.447,798.095,658.476,0.595,87,10,8,14,28,2,15.454,4,4,21,3,5,7,54,7,5,6,5842.2
4_Huila_Villavieja,Sandy_Clay_Loam,435.41,385,147.92,715.638,806.833,658.913,0.503,83,6,10,19,32,2,9.575,4,4,22,3,4,5,40,6,4,5,6031.5
4_Huila_Villavieja,Sandy_Clay_Loam,446.02,365.1,140.093,723.904,816.03,675.937,0.469,85,6,10,19,30,2,9.575,4,4,23,3,4,5,40,6,4,5,6254.8
4_Huila_Villavieja,Sandy_Clay_Loam,460.76,382.9,144.009,726.97,820.775,676.766,0.482,84,6,9,19,31,2,9.575,4,4,22,3,4,5,37,6,4,5,6289
4_Huila_Villavieja,Sandy_Clay_Loam,446.1,530.8,150.702,711.366,799.863,649.161,0.691,89,5,11,23,27,0,NA,NA,NA,18,1,9,9,48,7,4,6,6012.8
4_Huila_Villavieja,Sandy_Clay_Loam,452.44,607.9,165.376,709.16,799.892,634.516,0.812,87,5,11,23,29,1,24.5,4,4,13,1,3,3,49,7,4,8,6139.7
4_Huila_Villavieja,Sandy_Clay_Loam,457.51,571.6,157.3,712.767,805.213,647.913,0.755,88,5,11,23,28,1,24.5,4,4,11,0,0,0,46,6,4,8,6386.5
4_Huila_Villavieja,Sandy_Clay_Loam,499.56,488.4,171.173,778.506,871.739,700.566,0.589,84,5,11,25,34,3,14.811,4,5,28,3,5,8,23,1,3,3,6781.4
4_Huila_Villavieja,Sandy_Clay_Loam,519.5,453.5,161.71,799.161,894.257,732.547,0.541,87,5,11,25,32,2,12.283,4,5,34,4,6,8,22,1,3,3,7035.9
4_Huila_Villavieja,Sandy_Clay_Loam,531.91,397,139.699,809.062,907.517,767.818,0.477,91,5,13,25,28,2,12.283,4,5,42,5,6,9,27,1,3,3,7012
4_Huila_Villavieja,Sandy_Clay_Loam,505.58,618.8,210.356,777.132,868.954,658.598,0.791,79,4,9,12,41,3,14.517,4,6,18,2,4,4,13,1,3,3,6952.7
4_Huila_Villavieja,Sandy_Clay_Loam,514.74,570.9,200.355,778.768,872.234,671.879,0.743,80,5,9,12,40,3,14.517,4,6,14,1,4,4,11,1,3,3,7200.9
4_Huila_Villavieja,Sandy_Clay_Loam,518.72,572.3,193.272,782.207,878.098,684.826,0.757,82,6,9,12,37,3,14.517,4,6,14,1,4,4,11,1,3,3,7321.1
4_Huila_Villavieja,Sandy_Clay_Loam,470.29,533.5,170.698,749.89,844.565,673.867,0.667,81,5,11,24,35,4,20.238,4,4,20,1,3,3,33,3,3,3,5996.8
4_Huila_Villavieja,Sandy_Clay_Loam,484.98,461.7,156.639,763.316,859.042,702.403,0.55,85,5,12,24,32,3,14.361,4,4,21,1,3,3,33,3,3,3,6602.8
4_Huila_Villavieja,Sandy_Clay_Loam,494.86,493.5,173.806,769.98,867.427,693.621,0.579,81,5,12,24,36,4,14.171,4,4,25,1,3,3,32,3,3,3,6690.9
4_Huila_Villavieja,Sandy_Clay_Loam,546.87,332.2,117.994,842.191,939.428,821.434,0.348,93,10,7,10,28,0,NA,NA,NA,40,5,5,8,19,1,4,4,7204.5
4_Huila_Villavieja,Sandy_Clay_Loam,561.96,355.2,120.756,849.332,948.114,827.358,0.387,94,9,8,18,27,0,NA,NA,NA,39,4,6,14,21,1,4,4,7276.2
4_Huila_Villavieja,Sandy_Clay_Loam,574.36,397.4,119.824,853.592,953.985,834.161,0.448,96,9,8,18,25,0,NA,NA,NA,43,4,7,14,23,1,4,4,7379.6
4_Huila_Villavieja,Sandy_Clay_Loam,496.83,539.7,190.386,804.529,898.416,708.03,0.61,77,6,7,11,43,4,6.299,5,8,17,2,6,6,17,1,3,3,6696.9
4_Huila_Villavieja,Sandy_Clay_Loam,486.15,555.2,187.286,781.362,876.528,689.242,0.659,79,7,7,11,40,3,6.374,5,8,10,1,5,5,17,1,3,3,6587.5
4_Huila_Villavieja,Sandy_Clay_Loam,486.36,518.4,172.041,760.316,856.293,684.252,0.638,81,8,6,11,37,3,5.839,4,5,4,0,0,0,18,1,3,3,6540.5
4_Huila_Villavieja,Sandy_Clay_Loam,479.26,478.1,160.489,737.878,829.955,669.466,0.64,84,6,9,24,33,4,19.327,3,4,10,0,0,0,24,2,3,3,6394.8
4_Huila_Villavieja,Sandy_Clay_Loam,489.65,471.7,156.308,754.488,847.638,691.33,0.628,88,6,10,24,30,3,24.614,3,4,11,0,0,0,24,2,3,3,6804.3
4_Huila_Villavieja,Sandy_Clay_Loam,500.48,474.1,163.395,761.384,856.279,692.884,0.641,86,6,10,24,32,3,24.614,3,4,10,0,0,0,21,1,3,3,6973
4_Huila_Villavieja,Sandy_Clay_Loam,487.99,477.4,130.095,765.483,857.147,727.052,0.64,96,7,10,18,23,2,30.483,3,3,13,2,4,5,23,2,3,3,6771
4_Huila_Villavieja,Sandy_Clay_Loam,501.76,510.9,130.097,772.089,865.46,735.363,0.679,97,8,9,16,22,2,36.35,3,3,16,2,4,5,25,2,3,3,6867
4_Huila_Villavieja,Sandy_Clay_Loam,515.76,510.9,130.097,776.184,870.557,740.46,0.677,97,8,9,16,22,2,36.35,3,3,19,2,6,10,28,2,3,3,7029.9
4_Huila_Villavieja,Sandy_Clay_Loam,414.12,724.1,183.668,714.772,799.671,616.003,0.966,88,8,7,19,29,2,21.796,4,4,25,3,7,9,43,4,4,7,5519.6
4_Huila_Villavieja,Sandy_Clay_Loam,424.57,720.7,180.86,701.538,788.093,607.233,0.974,88,7,8,19,28,2,21.796,4,4,20,3,5,6,45,4,4,7,5758.7
4_Huila_Villavieja,Sandy_Clay_Loam,438.59,677.5,168.268,693.297,782.574,614.306,0.932,89,6,10,19,26,2,21.796,4,4,17,2,4,6,45,5,4,7,6025.4
4_Huila_Villavieja,Sandy_Clay_Loam,486.14,594.8,156.229,780.415,873.411,717.182,0.749,93,7,9,22,25,1,41.467,3,3,49,6,7,19,40,4,5,7,6478.8
4_Huila_Villavieja,Sandy_Clay_Loam,508.02,587,150.81,798.022,892.687,741.877,0.744,95,6,11,33,24,1,41.467,3,3,51,5,9,26,36,3,6,7,6749.4
4_Huila_Villavieja,Sandy_Clay_Loam,520.6,609.6,159.189,798.844,896.404,737.215,0.784,94,5,12,37,25,1,41.467,3,3,50,4,11,26,37,3,6,7,6486.5
4_Huila_Villavieja,Sandy_Clay_Loam,441.85,426.3,150.036,700.912,789.405,639.369,0.54,86,5,11,19,30,3,17.389,3,4,18,1,3,3,55,9,4,6,5676.6
4_Huila_Villavieja,Sandy_Clay_Loam,458.33,354,125.401,723.694,814.512,689.111,0.434,91,5,13,22,25,3,17.389,3,4,28,2,7,11,56,8,4,6,5891.8
4_Huila_Villavieja,Sandy_Clay_Loam,468.66,365.7,131.517,735.202,829.039,697.522,0.452,90,4,16,26,26,3,17.389,3,4,36,2,12,21,60,9,4,6,5897.8
4_Huila_Villavieja,Sandy_Clay_Loam,454.77,463,169.227,726.279,818.241,649.014,0.61,79,5,11,21,37,7,12.379,4,6,22,2,4,4,55,5,7,10,5827.9
4_Huila_Villavieja,Sandy_Clay_Loam,463.7,408.5,149.323,731.692,826.066,676.743,0.542,82,5,13,21,33,6,9.331,4,6,29,3,6,10,60,6,6,10,6120.2
4_Huila_Villavieja,Sandy_Clay_Loam,481.09,295.9,127.349,740.962,837.459,710.11,0.398,86,5,13,21,30,4,9.212,4,6,31,3,6,11,63,6,7,10,5999.1
4_Huila_Villavieja,Sandy_Clay_Loam,507.75,761.4,244.672,787.806,882.738,638.066,0.863,64,3,9,11,54,5,12.608,4,8,36,4,4,5,23,2,6,7,6895
4_Huila_Villavieja,Sandy_Clay_Loam,522.19,763.4,239.521,801.4,898.795,659.274,0.854,66,3,10,13,53,5,12.608,4,8,35,4,5,7,20,2,6,7,7171.5
4_Huila_Villavieja,Sandy_Clay_Loam,542.68,645.9,212.456,813.409,913.143,700.687,0.715,70,4,10,13,49,5,12.608,4,8,43,5,6,10,23,2,6,7,7286.3
4_Huila_Villavieja,Sandy_Clay_Loam,488.43,637.9,211.365,775.865,866.604,655.239,0.747,76,5,7,8,44,3,12.244,5,6,29,3,5,8,18,0,0,0,6865.2
4_Huila_Villavieja,Sandy_Clay_Loam,500.71,573.4,207.913,777.7,868.534,660.621,0.672,75,4,7,8,45,3,12.244,5,6,30,3,6,10,16,0,0,0,6792.7
4_Huila_Villavieja,Sandy_Clay_Loam,509.88,545.1,193.908,781.032,874.296,680.388,0.644,79,4,8,9,40,2,15.75,4,6,36,3,9,19,19,0,0,0,6745.3
4_Huila_Villavieja,Sandy_Clay_Loam,479.94,699.3,212.079,752.729,843.1,631.021,0.862,76,6,8,15,42,7,14.93,4,5,10,1,5,5,20,2,3,3,6968
4_Huila_Villavieja,Sandy_Clay_Loam,489.93,627.4,193.729,750.048,842.308,648.579,0.781,79,6,9,15,39,6,13.502,4,5,4,0,0,0,18,1,3,3,7024.1
4_Huila_Villavieja,Sandy_Clay_Loam,504.65,533.7,164.923,759.834,854.45,689.527,0.654,85,6,10,20,33,5,12.587,4,5,8,1,3,3,16,1,3,3,7090.9
4_Huila_Villavieja,Sandy_Clay_Loam,464.91,439,188.929,733.705,822.97,634.041,0.544,75,3,12,24,43,6,9.598,4,5,8,1,4,4,17,1,3,3,6608.8
4_Huila_Villavieja,Sandy_Clay_Loam,476.87,471,197.454,742.854,834.043,636.589,0.589,73,3,12,24,45,6,9.598,4,5,8,1,4,4,16,1,3,3,6992.5
4_Huila_Villavieja,Sandy_Clay_Loam,488.81,429.7,180.624,748.157,841.294,660.67,0.526,77,4,10,24,41,5,10.691,4,5,10,1,4,4,16,1,3,3,7042.6
4_Huila_Villavieja,Sandy_Clay_Loam,499.06,464,153.982,799.069,894.747,740.765,0.516,85,5,11,24,33,4,13.619,4,4,59,7,7,19,40,4,4,8,6414.9
4_Huila_Villavieja,Sandy_Clay_Loam,518.86,440.7,150.335,807.238,904.021,753.686,0.485,87,5,11,24,32,4,13.619,4,4,56,7,7,19,35,2,3,3,6847.5
4_Huila_Villavieja,Sandy_Clay_Loam,525.04,449.4,157.576,808.011,907.427,749.851,0.496,85,4,12,24,34,4,13.619,4,4,58,7,7,19,38,3,4,6,6694.2
4_Huila_Villavieja,Sandy_Clay_Loam,502.08,332.9,139.871,776.082,868.142,728.271,0.398,86,6,8,9,33,2,11.867,3,3,16,3,3,4,10,0,0,0,6998.1
4_Huila_Villavieja,Sandy_Clay_Loam,519.68,327.8,136.191,794.13,888.536,752.345,0.379,86,6,8,9,33,2,11.867,3,3,21,3,3,4,9,0,0,0,7276.6
4_Huila_Villavieja,Sandy_Clay_Loam,531.61,506.2,165.235,793.856,891.352,726.117,0.611,83,6,8,9,36,3,14.089,3,3,19,2,4,4,6,0,0,0,7311.2
4_Huila_Villavieja,Sandy_Clay_Loam,457.38,377,156.45,739.858,831.643,675.193,0.453,81,5,10,18,36,5,10.34,3,4,29,5,4,8,29,2,7,9,6004.9
4_Huila_Villavieja,Sandy_Clay_Loam,461.71,347.8,141.575,739.828,832.174,690.599,0.418,84,6,10,18,33,5,10.34,3,4,27,5,4,8,36,3,6,9,6042.9
4_Huila_Villavieja,Sandy_Clay_Loam,463.61,326.8,129.438,732.533,826.736,697.298,0.394,86,8,8,18,30,5,10.34,3,4,30,5,4,8,40,4,6,9,5962.5
5_Huila_Villavieja,Loam,467.3,431.5,139.904,731.792,822.402,682.498,0.571,90,6,11,32,27,5,17.735,3,4,26,2,6,7,35,3,7,13,6056.7
5_Huila_Villavieja,Loam,482.12,389.1,122.157,745.675,838.412,716.255,0.53,93,6,13,42,24,5,17.735,3,4,33,3,7,11,41,4,7,13,6053.7
5_Huila_Villavieja,Loam,499.1,281.9,99.169,767.325,862.16,762.991,0.394,97,5,16,53,21,4,13.227,4,4,39,5,6,13,43,4,7,13,6247.1
5_Huila_Villavieja,Loam,412.37,603.5,187.765,691.68,778.764,590.999,0.809,78,6,10,17,37,5,13.632,3,4,21,3,6,7,69,10,6,12,5491.3
5_Huila_Villavieja,Loam,424.82,544.3,170.062,691.526,781.183,611.121,0.75,80,6,10,17,34,4,15.631,3,4,24,3,6,7,71,9,6,12,5725.3
5_Huila_Villavieja,Loam,438.4,495.9,161.232,691.054,782.886,621.654,0.675,81,6,11,17,33,4,15.631,3,4,22,2,6,7,73,9,7,12,5678.5
5_Huila_Villavieja,Loam,518.72,646,200.365,796.501,892.403,692.038,0.755,82,6,10,13,37,6,22.449,3,4,50,8,5,9,27,4,4,4,6664.7
5_Huila_Villavieja,Loam,525.57,567.6,175.597,808.803,906.573,730.976,0.658,86,7,9,13,33,5,22.265,3,4,56,8,6,15,32,5,4,6,6532.6
5_Huila_Villavieja,Loam,533.31,409.9,143.72,822.269,922.502,778.782,0.437,91,8,9,13,29,4,18.058,3,3,62,9,6,16,37,6,4,6,6539.6
5_Huila_Villavieja,Loam,507.2,588.5,174.182,781.089,876.988,702.806,0.74,82,7,9,17,36,4,16.018,4,5,48,3,11,15,38,6,4,9,6729.8
5_Huila_Villavieja,Loam,521.05,577.7,165.557,790.363,888.841,723.284,0.727,85,6,10,19,33,4,16.018,4,5,50,4,10,15,39,6,4,9,6541.4
5_Huila_Villavieja,Loam,528.02,499,145.56,791.993,893.202,747.642,0.632,86,6,10,20,32,4,16.018,4,5,50,4,10,15,39,5,5,9,6434.2
5_Huila_Villavieja,Loam,472.28,774,254.175,738.015,825.367,571.192,0.936,70,5,10,18,49,6,12.627,5,7,11,1,3,3,15,1,3,3,6621.4
5_Huila_Villavieja,Loam,478.22,858.7,269.367,728.129,818.316,548.949,1.08,68,4,10,18,50,6,15.212,5,7,9,1,3,3,16,1,4,4,6421.9
5_Huila_Villavieja,Loam,483.85,835.4,261.278,736.207,828.593,567.315,1.05,71,4,10,18,47,5,15.869,5,7,10,1,3,3,17,1,4,4,6333.2
5_Huila_Villavieja,Loam,458.87,289.1,124.199,750.05,843.503,719.304,0.358,89,6,10,18,27,3,11.683,4,4,35,5,5,8,55,7,4,10,6147.3
5_Huila_Villavieja,Loam,476.2,287,126.176,758.652,853.777,727.601,0.354,87,6,10,18,29,3,11.683,4,4,38,4,6,10,57,7,5,10,6312.4
5_Huila_Villavieja,Loam,490.58,280.2,122.77,765.207,863.381,740.611,0.354,89,6,10,18,28,2,12.875,4,4,38,3,8,10,58,7,5,10,6354.8
5_Huila_Villavieja,Loam,447.26,621,204.252,721.477,812.081,607.829,0.87,74,8,7,13,42,5,8.621,5,9,30,4,4,5,55,11,4,7,5888.5
5_Huila_Villavieja,Loam,461.11,509,177.909,734.404,825.941,648.032,0.73,78,9,7,13,38,5,8.621,5,9,33,4,6,9,54,10,4,7,6103.1
5_Huila_Villavieja,Loam,474.34,467.7,168.377,738.238,832.569,664.192,0.679,79,9,7,13,37,4,8.168,5,9,33,4,6,9,55,12,4,7,6100.6
5_Huila_Villavieja,Loam,449.54,414.2,131.775,762.923,854.052,722.277,0.533,91,7,9,15,26,1,27.5,3,3,50,8,5,7,52,6,5,9,5984.8
5_Huila_Villavieja,Loam,463.36,362.9,124.986,765.882,859.372,734.386,0.461,91,8,8,15,26,1,27.5,3,3,45,7,5,7,49,6,5,9,6305.9
5_Huila_Villavieja,Loam,474.42,368.8,128.564,759.356,855.505,726.941,0.479,90,7,9,15,27,1,27.5,3,3,42,7,5,7,51,6,5,9,6250.5
5_Huila_Villavieja,Loam,490.09,390.4,157.32,807.551,899.245,741.925,0.464,84,7,8,15,36,4,13.692,4,6,54,7,6,12,36,4,6,8,6707.6
5_Huila_Villavieja,Loam,507.56,425.4,173.063,806.851,900.607,727.544,0.528,81,7,8,18,39,5,13.839,4,6,49,5,7,12,29,3,6,8,7196.2
5_Huila_Villavieja,Loam,526.82,497.6,189.463,808.516,904.172,714.709,0.611,79,6,8,18,41,5,13.839,4,6,44,4,8,12,22,2,6,8,7256.3
5_Huila_Villavieja,Loam,494.66,494.7,155.176,803.789,898.293,743.117,0.569,92,9,8,20,27,2,26.533,4,4,46,5,6,11,31,3,6,8,6774.4
5_Huila_Villavieja,Loam,496.63,490.9,161.54,784.95,881.849,720.309,0.586,88,8,8,20,30,2,26.533,4,4,38,5,4,9,30,4,4,5,6723.9
5_Huila_Villavieja,Loam,505.43,485,157.099,791.506,889.065,731.966,0.586,89,9,8,20,29,3,19.111,3,4,39,5,5,9,23,3,4,5,6547.4
5_Huila_Villavieja,Loam,477.5,486.9,152.726,769.944,861.097,708.371,0.611,89,7,10,30,29,4,14.496,4,5,42,5,6,13,41,6,5,10,6036.5
5_Huila_Villavieja,Loam,488.59,457.7,147.409,779.62,873.946,726.537,0.574,91,6,12,30,27,3,14.544,4,5,46,4,8,13,45,7,5,10,6322.9
5_Huila_Villavieja,Loam,512.34,411.4,131.576,793.109,890.722,759.146,0.523,94,7,11,30,24,3,14.544,4,5,53,4,11,23,50,7,6,10,6568.2
5_Huila_Villavieja,Loam,473.71,886.8,223.987,747.171,838.986,614.999,1.085,79,8,7,9,38,6,24.596,4,5,21,2,5,7,32,4,4,7,6547.8
5_Huila_Villavieja,Loam,484.12,898.3,228.327,753.606,846.572,618.245,1.08,78,7,6,9,40,5,28.869,4,5,13,1,3,3,25,3,3,4,6890.8
5_Huila_Villavieja,Loam,489.95,892.5,225.402,746.417,841.834,616.432,1.085,79,6,7,9,38,5,26.856,4,5,9,0,0,0,20,2,3,3,6898.4
5_Huila_Villavieja,Loam,462.87,851.3,221.456,749.609,842.291,620.835,1.06,77,4,11,17,40,5,19.88,3,4,26,3,5,5,37,5,4,5,6141.2
5_Huila_Villavieja,Loam,471.24,835.7,221.398,755.738,848.334,626.936,1.018,76,4,11,17,42,6,17.144,3,4,20,2,4,5,33,4,4,5,6597.4
5_Huila_Villavieja,Loam,479.45,673.2,198.85,749.715,844.213,645.363,0.798,76,4,11,17,41,6,17.144,3,4,19,2,4,5,30,3,5,5,6883
5_Huila_Villavieja,Loam,546.01,305.1,76.774,889.414,987.487,910.713,0.34,109,5,19,25,14,1,3.567,3,3,96,7,12,21,87,13,6,21,5538.5
5_Huila_Villavieja,Loam,561.69,307.7,79.096,889.492,989.75,910.654,0.345,109,4,22,30,15,1,3.567,3,3,94,7,12,28,90,12,7,31,6064.1
5_Huila_Villavieja,Loam,574.62,252.6,64.713,895.57,998.234,933.521,0.294,113,5,20,30,11,0,NA,NA,NA,97,8,11,28,96,12,8,31,2947.7
5_Huila_Villavieja,Loam,426.43,518.8,166.52,728.757,819.683,653.163,0.63,84,8,8,13,32,3,22.386,3,4,30,2,9,11,61,9,5,8,5775.4
5_Huila_Villavieja,Loam,429.79,515.5,165.658,722.898,813.816,648.158,0.637,82,8,7,13,33,3,22.386,3,4,25,2,6,9,55,8,5,8,5806.1
5_Huila_Villavieja,Loam,443.01,499.8,162.93,719.318,811.236,648.306,0.627,82,8,7,13,33,3,22.386,3,4,20,1,4,4,53,8,4,8,5981.8
5_Huila_Villavieja,Loam,424.82,535.5,169.974,707.803,796.661,626.687,0.681,81,4,14,29,34,5,15.64,4,5,23,2,4,5,54,8,5,8,5623
5_Huila_Villavieja,Loam,440.41,524.8,162.926,713.062,803.845,640.919,0.68,82,5,12,30,33,5,15.64,4,5,24,2,6,8,60,9,5,8,5861.4
5_Huila_Villavieja,Loam,454.67,484.4,157.34,724.194,817.459,660.119,0.631,82,5,11,30,33,4,13.517,4,5,30,4,5,8,57,9,5,8,6156.6
5_Huila_Villavieja,Loam,453.1,353.3,133.333,759.989,853.163,719.83,0.421,87,7,10,18,30,3,7.144,4,6,51,6,6,15,61,8,6,10,5991.1
5_Huila_Villavieja,Loam,473.13,359.6,132.182,768.649,862.928,730.746,0.427,88,7,10,13,29,3,7.144,4,6,50,7,6,11,60,8,6,10,6336.8
5_Huila_Villavieja,Loam,492.04,361.1,133.502,769.545,865.517,732.015,0.432,87,7,10,13,30,3,7.144,4,6,47,8,4,8,57,8,5,10,6405.4
5_Huila_Villavieja,Loam,430.92,417.2,124.07,750.428,840.045,715.975,0.582,95,8,9,16,22,2,34.3,3,3,55,7,6,17,85,14,6,16,5527.8
5_Huila_Villavieja,Loam,440.49,417.2,124.07,749.248,841.089,717.019,0.595,94,8,9,16,22,2,34.3,3,3,54,7,6,15,85,13,6,16,5628.2
5_Huila_Villavieja,Loam,466.37,426.9,128.352,759.281,853.683,725.331,0.613,94,8,10,19,23,2,34.3,3,3,58,6,8,26,84,12,6,16,6098.2
5_Huila_Villavieja,Loam,502.49,322.5,112.367,823.618,919.228,806.861,0.414,97,4,20,25,23,2,11.717,4,4,83,5,15,28,79,7,9,19,6259.4
5_Huila_Villavieja,Loam,519.99,326.8,115.78,819.356,918.265,802.485,0.427,95,5,15,25,24,2,11.717,4,4,82,5,15,37,78,9,7,15,6387.1
5_Huila_Villavieja,Loam,542.43,327.3,116.268,829.688,930.577,814.309,0.43,96,4,18,25,24,2,11.717,4,4,81,4,18,46,78,9,7,15,6172.3
5_Huila_Villavieja,Loam,450.54,569.5,168.833,745.262,838.555,669.722,0.699,83,5,10,13,33,2,32.275,4,6,53,7,6,12,71,8,7,15,5703
5_Huila_Villavieja,Loam,468.95,562.3,162.306,768.174,862.11,699.804,0.697,87,6,10,13,30,2,32.275,4,6,58,7,7,12,71,8,6,12,5854.7
5_Huila_Villavieja,Loam,488.19,562.3,162.306,783.347,878.814,716.508,0.707,88,5,12,24,30,2,32.275,4,6,61,6,8,22,73,9,6,12,6092.4
5_Huila_Villavieja,Loam,435.41,418.5,175.729,733.001,824.207,648.478,0.524,76,5,9,18,40,4,8.286,4,5,31,2,6,7,68,9,5,9,5569.7
5_Huila_Villavieja,Loam,444.21,446.7,187.828,728.112,820.79,632.962,0.572,73,4,11,18,42,5,8.589,4,5,29,2,5,6,62,8,6,10,5764
5_Huila_Villavieja,Loam,457.66,411.6,176.342,719.478,814.206,637.864,0.54,76,5,10,18,39,4,7.155,4,5,29,2,5,6,66,8,6,11,5834.3
5_Huila_Villavieja,Loam,405.53,637.4,215.226,689.439,777.685,562.459,0.818,73,4,9,10,41,5,12.217,3,4,22,2,4,6,69,8,7,11,5452.4
5_Huila_Villavieja,Loam,415.57,638.6,216.316,697.509,787.031,570.715,0.82,72,4,8,10,42,5,12.217,3,4,20,1,3,3,69,8,7,11,5767.3
5_Huila_Villavieja,Loam,423.95,540.9,197.043,685.156,777.218,580.175,0.733,73,5,7,10,40,5,12.217,3,4,16,0,0,0,73,8,7,14,5615.4
5_Huila_Villavieja,Loam,457.45,636.8,173.723,755.53,846.472,672.749,0.777,85,6,10,25,32,4,18.055,4,6,46,4,8,11,66,8,6,13,6093.5
5_Huila_Villavieja,Loam,473.33,679.1,181.857,757.175,850.906,669.049,0.845,84,6,10,25,33,4,18.055,4,6,43,4,6,9,62,9,5,9,6232.1
5_Huila_Villavieja,Loam,503.74,642.9,168.812,779.677,876.087,707.275,0.797,87,6,10,25,31,4,18.055,4,6,51,4,9,18,66,8,6,10,6178.4
